ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,relicColor,sortGroupId,isSalable,isDeepRelic,colorIcon,unknown_2,sortId,padding,sortId_unk,attachEffectTableId_1,attachEffectTableId_2,attachEffectTableId_3,iconId,attachEffectTableId_curse1,attachEffectTableId_curse2,attachEffectTableId_curse3,endPadding,
19001,,0,0,[0|0|0],2,10,0,0,1,0,10910,[0|0],19001,707036200,19001,707000802,19183,-1,-1,-1,[0|0|0|0]
19050,,0,0,[0|0|0],1,10,0,0,1,0,10950,[0|0],19050,707037000,707001402,707006400,19180,-1,-1,-1,[0|0|0|0]
19051,,0,0,[0|0|0],3,10,0,0,1,0,10960,[0|0],19051,707036800,707000902,707037600,19181,-1,-1,-1,[0|0|0|0]
20000,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20000,1,-1,-1,19100,-1,-1,-1,[0|0|0|0]
20001,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20001,1,1,-1,19104,-1,-1,-1,[0|0|0|0]
20002,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20002,1,1,1,19108,-1,-1,-1,[0|0|0|0]
20003,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20003,1,-1,-1,19112,-1,-1,-1,[0|0|0|0]
20004,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20004,1,1,-1,19116,-1,-1,-1,[0|0|0|0]
20005,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20005,1,1,1,19120,-1,-1,-1,[0|0|0|0]
20006,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20006,1,-1,-1,19124,-1,-1,-1,[0|0|0|0]
20007,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20007,1,1,-1,19128,-1,-1,-1,[0|0|0|0]
20008,,0,0,[0|0|0],0,250,0,0,0,0,0,[0|0],20008,1,1,1,19132,-1,-1,-1,[0|0|0|0]
20009,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20009,1,-1,-1,19101,-1,-1,-1,[0|0|0|0]
20010,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20010,1,1,-1,19105,-1,-1,-1,[0|0|0|0]
20011,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20011,1,1,1,19109,-1,-1,-1,[0|0|0|0]
20012,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20012,1,-1,-1,19113,-1,-1,-1,[0|0|0|0]
20013,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20013,1,1,-1,19117,-1,-1,-1,[0|0|0|0]
20014,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20014,1,1,1,19121,-1,-1,-1,[0|0|0|0]
20015,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20015,1,-1,-1,19125,-1,-1,-1,[0|0|0|0]
20016,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20016,1,1,-1,19129,-1,-1,-1,[0|0|0|0]
20017,,0,0,[0|0|0],1,250,0,0,0,0,0,[0|0],20017,1,1,1,19133,-1,-1,-1,[0|0|0|0]
20018,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20018,1,-1,-1,19102,-1,-1,-1,[0|0|0|0]
20019,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20019,1,1,-1,19106,-1,-1,-1,[0|0|0|0]
20020,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20020,1,1,1,19110,-1,-1,-1,[0|0|0|0]
20021,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20021,1,-1,-1,19114,-1,-1,-1,[0|0|0|0]
20022,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20022,1,1,-1,19118,-1,-1,-1,[0|0|0|0]
20023,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20023,1,1,1,19122,-1,-1,-1,[0|0|0|0]
20024,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20024,1,-1,-1,19126,-1,-1,-1,[0|0|0|0]
20025,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20025,1,1,-1,19130,-1,-1,-1,[0|0|0|0]
20026,,0,0,[0|0|0],2,250,0,0,0,0,0,[0|0],20026,1,1,1,19134,-1,-1,-1,[0|0|0|0]
20027,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20027,1,-1,-1,19103,-1,-1,-1,[0|0|0|0]
20028,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20028,1,1,-1,19107,-1,-1,-1,[0|0|0|0]
20029,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20029,1,1,1,19111,-1,-1,-1,[0|0|0|0]
20030,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20030,1,-1,-1,19115,-1,-1,-1,[0|0|0|0]
20031,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20031,1,1,-1,19119,-1,-1,-1,[0|0|0|0]
20032,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20032,1,1,1,19123,-1,-1,-1,[0|0|0|0]
20033,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20033,1,-1,-1,19127,-1,-1,-1,[0|0|0|0]
20034,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20034,1,1,-1,19131,-1,-1,-1,[0|0|0|0]
20035,,0,0,[0|0|0],3,250,0,0,0,0,0,[0|0],20035,1,1,1,19135,-1,-1,-1,[0|0|0|0]
30000,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30000,1,-1,-1,19300,-1,-1,-1,[0|0|0|0]
30001,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30001,1,1,-1,19304,-1,-1,-1,[0|0|0|0]
30002,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30002,1,1,1,19308,-1,-1,-1,[0|0|0|0]
30003,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30003,1,-1,-1,19312,-1,-1,-1,[0|0|0|0]
30004,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30004,1,1,-1,19316,-1,-1,-1,[0|0|0|0]
30005,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30005,1,1,1,19320,-1,-1,-1,[0|0|0|0]
30006,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30006,1,-1,-1,19324,-1,-1,-1,[0|0|0|0]
30007,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30007,1,1,-1,19328,-1,-1,-1,[0|0|0|0]
30008,,0,0,[0|0|0],0,251,0,0,0,0,0,[0|0],30008,1,1,1,19332,-1,-1,-1,[0|0|0|0]
30009,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30009,1,-1,-1,19301,-1,-1,-1,[0|0|0|0]
30010,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30010,1,1,-1,19305,-1,-1,-1,[0|0|0|0]
30011,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30011,1,1,1,19309,-1,-1,-1,[0|0|0|0]
30012,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30012,1,-1,-1,19313,-1,-1,-1,[0|0|0|0]
30013,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30013,1,1,-1,19317,-1,-1,-1,[0|0|0|0]
30014,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30014,1,1,1,19321,-1,-1,-1,[0|0|0|0]
30015,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30015,1,-1,-1,19325,-1,-1,-1,[0|0|0|0]
30016,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30016,1,1,-1,19329,-1,-1,-1,[0|0|0|0]
30017,,0,0,[0|0|0],1,251,0,0,0,0,0,[0|0],30017,1,1,1,19333,-1,-1,-1,[0|0|0|0]
30018,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30018,1,-1,-1,19302,-1,-1,-1,[0|0|0|0]
30019,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30019,1,1,-1,19306,-1,-1,-1,[0|0|0|0]
30020,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30020,1,1,1,19310,-1,-1,-1,[0|0|0|0]
30021,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30021,1,-1,-1,19314,-1,-1,-1,[0|0|0|0]
30022,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30022,1,1,-1,19318,-1,-1,-1,[0|0|0|0]
30023,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30023,1,1,1,19322,-1,-1,-1,[0|0|0|0]
30024,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30024,1,-1,-1,19326,-1,-1,-1,[0|0|0|0]
30025,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30025,1,1,-1,19330,-1,-1,-1,[0|0|0|0]
30026,,0,0,[0|0|0],2,251,0,0,0,0,0,[0|0],30026,1,1,1,19334,-1,-1,-1,[0|0|0|0]
30027,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30027,1,-1,-1,19303,-1,-1,-1,[0|0|0|0]
30028,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30028,1,1,-1,19307,-1,-1,-1,[0|0|0|0]
30029,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30029,1,1,1,19311,-1,-1,-1,[0|0|0|0]
30030,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30030,1,-1,-1,19315,-1,-1,-1,[0|0|0|0]
30031,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30031,1,1,-1,19319,-1,-1,-1,[0|0|0|0]
30032,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30032,1,1,1,19323,-1,-1,-1,[0|0|0|0]
30033,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30033,1,-1,-1,19327,-1,-1,-1,[0|0|0|0]
30034,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30034,1,1,-1,19331,-1,-1,-1,[0|0|0|0]
30035,,0,0,[0|0|0],3,251,0,0,0,0,0,[0|0],30035,1,1,1,19335,-1,-1,-1,[0|0|0|0]
1000000,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20000,1000000,-1,-1,19100,-1,-1,-1,[0|0|0|0]
1000001,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20001,1000001,1000000,-1,19104,-1,-1,-1,[0|0|0|0]
1000002,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20002,1000002,1000001,1000000,19108,-1,-1,-1,[0|0|0|0]
1000010,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20003,1000000,-1,-1,19112,-1,-1,-1,[0|0|0|0]
1000011,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20004,1000001,1000000,-1,19116,-1,-1,-1,[0|0|0|0]
1000012,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20005,1000002,1000001,1000000,19120,-1,-1,-1,[0|0|0|0]
1000020,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20006,1000000,-1,-1,19124,-1,-1,-1,[0|0|0|0]
1000021,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20007,1000001,1000000,-1,19128,-1,-1,-1,[0|0|0|0]
1000022,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20008,1000002,1000001,1000000,19132,-1,-1,-1,[0|0|0|0]
1000100,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20009,1000000,-1,-1,19101,-1,-1,-1,[0|0|0|0]
1000101,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20010,1000001,1000000,-1,19105,-1,-1,-1,[0|0|0|0]
1000102,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20011,1000002,1000001,1000000,19109,-1,-1,-1,[0|0|0|0]
1000110,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20012,1000000,-1,-1,19113,-1,-1,-1,[0|0|0|0]
1000111,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20013,1000001,1000000,-1,19117,-1,-1,-1,[0|0|0|0]
1000112,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20014,1000002,1000001,1000000,19121,-1,-1,-1,[0|0|0|0]
1000120,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20015,1000000,-1,-1,19125,-1,-1,-1,[0|0|0|0]
1000121,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20016,1000001,1000000,-1,19129,-1,-1,-1,[0|0|0|0]
1000122,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20017,1000002,1000001,1000000,19133,-1,-1,-1,[0|0|0|0]
1000200,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20018,1000000,-1,-1,19102,-1,-1,-1,[0|0|0|0]
1000201,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20019,1000001,1000000,-1,19106,-1,-1,-1,[0|0|0|0]
1000202,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20020,1000002,1000001,1000000,19110,-1,-1,-1,[0|0|0|0]
1000210,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20021,1000000,-1,-1,19114,-1,-1,-1,[0|0|0|0]
1000211,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20022,1000001,1000000,-1,19118,-1,-1,-1,[0|0|0|0]
1000212,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20023,1000002,1000001,1000000,19122,-1,-1,-1,[0|0|0|0]
1000220,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20024,1000000,-1,-1,19126,-1,-1,-1,[0|0|0|0]
1000221,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20025,1000001,1000000,-1,19130,-1,-1,-1,[0|0|0|0]
1000222,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20026,1000002,1000001,1000000,19134,-1,-1,-1,[0|0|0|0]
1000300,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20027,1000000,-1,-1,19103,-1,-1,-1,[0|0|0|0]
1000301,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20028,1000001,1000000,-1,19107,-1,-1,-1,[0|0|0|0]
1000302,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20029,1000002,1000001,1000000,19111,-1,-1,-1,[0|0|0|0]
1000310,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20030,1000000,-1,-1,19115,-1,-1,-1,[0|0|0|0]
1000311,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20031,1000001,1000000,-1,19119,-1,-1,-1,[0|0|0|0]
1000312,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20032,1000002,1000001,1000000,19123,-1,-1,-1,[0|0|0|0]
1000320,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20033,1000000,-1,-1,19127,-1,-1,-1,[0|0|0|0]
1000321,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20034,1000001,1000000,-1,19131,-1,-1,-1,[0|0|0|0]
1000322,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20035,1000002,1000001,1000000,19135,-1,-1,-1,[0|0|0|0]
1001000,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20000,1001000,-1,-1,19100,-1,-1,-1,[0|0|0|0]
1001001,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20001,1001001,1001000,-1,19104,-1,-1,-1,[0|0|0|0]
1001002,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20002,1001002,1001001,1001000,19108,-1,-1,-1,[0|0|0|0]
1001010,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20003,1001000,-1,-1,19112,-1,-1,-1,[0|0|0|0]
1001011,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20004,1001001,1001000,-1,19116,-1,-1,-1,[0|0|0|0]
1001012,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20005,1001002,1001001,1001000,19120,-1,-1,-1,[0|0|0|0]
1001020,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20006,1001000,-1,-1,19124,-1,-1,-1,[0|0|0|0]
1001021,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20007,1001001,1001000,-1,19128,-1,-1,-1,[0|0|0|0]
1001022,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20008,1001002,1001001,1001000,19132,-1,-1,-1,[0|0|0|0]
1001100,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20009,1001000,-1,-1,19101,-1,-1,-1,[0|0|0|0]
1001101,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20010,1001001,1001000,-1,19105,-1,-1,-1,[0|0|0|0]
1001102,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20011,1001002,1001001,1001000,19109,-1,-1,-1,[0|0|0|0]
1001110,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20012,1001000,-1,-1,19113,-1,-1,-1,[0|0|0|0]
1001111,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20013,1001001,1001000,-1,19117,-1,-1,-1,[0|0|0|0]
1001112,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20014,1001002,1001001,1001000,19121,-1,-1,-1,[0|0|0|0]
1001120,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20015,1001000,-1,-1,19125,-1,-1,-1,[0|0|0|0]
1001121,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20016,1001001,1001000,-1,19129,-1,-1,-1,[0|0|0|0]
1001122,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20017,1001002,1001001,1001000,19133,-1,-1,-1,[0|0|0|0]
1001200,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20018,1001000,-1,-1,19102,-1,-1,-1,[0|0|0|0]
1001201,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20019,1001001,1001000,-1,19106,-1,-1,-1,[0|0|0|0]
1001202,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20020,1001002,1001001,1001000,19110,-1,-1,-1,[0|0|0|0]
1001210,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20021,1001000,-1,-1,19114,-1,-1,-1,[0|0|0|0]
1001211,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20022,1001001,1001000,-1,19118,-1,-1,-1,[0|0|0|0]
1001212,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20023,1001002,1001001,1001000,19122,-1,-1,-1,[0|0|0|0]
1001220,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20024,1001000,-1,-1,19126,-1,-1,-1,[0|0|0|0]
1001221,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20025,1001001,1001000,-1,19130,-1,-1,-1,[0|0|0|0]
1001222,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20026,1001002,1001001,1001000,19134,-1,-1,-1,[0|0|0|0]
1001300,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20027,1001000,-1,-1,19103,-1,-1,-1,[0|0|0|0]
1001301,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20028,1001001,1001000,-1,19107,-1,-1,-1,[0|0|0|0]
1001302,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20029,1001002,1001001,1001000,19111,-1,-1,-1,[0|0|0|0]
1001310,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20030,1001000,-1,-1,19115,-1,-1,-1,[0|0|0|0]
1001311,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20031,1001001,1001000,-1,19119,-1,-1,-1,[0|0|0|0]
1001312,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20032,1001002,1001001,1001000,19123,-1,-1,-1,[0|0|0|0]
1001320,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20033,1001000,-1,-1,19127,-1,-1,-1,[0|0|0|0]
1001321,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20034,1001001,1001000,-1,19131,-1,-1,-1,[0|0|0|0]
1001322,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20035,1001002,1001001,1001000,19135,-1,-1,-1,[0|0|0|0]
1002000,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20000,1002000,-1,-1,19100,-1,-1,-1,[0|0|0|0]
1002001,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20001,1002001,1002000,-1,19104,-1,-1,-1,[0|0|0|0]
1002002,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20002,1002002,1002001,1002000,19108,-1,-1,-1,[0|0|0|0]
1002010,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20003,1002000,-1,-1,19112,-1,-1,-1,[0|0|0|0]
1002011,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20004,1002001,1002000,-1,19116,-1,-1,-1,[0|0|0|0]
1002012,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20005,1002002,1002001,1002000,19120,-1,-1,-1,[0|0|0|0]
1002020,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20006,1002000,-1,-1,19124,-1,-1,-1,[0|0|0|0]
1002021,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20007,1002001,1002000,-1,19128,-1,-1,-1,[0|0|0|0]
1002022,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20008,1002002,1002001,1002000,19132,-1,-1,-1,[0|0|0|0]
1002100,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20009,1002000,-1,-1,19101,-1,-1,-1,[0|0|0|0]
1002101,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20010,1002001,1002000,-1,19105,-1,-1,-1,[0|0|0|0]
1002102,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20011,1002002,1002001,1002000,19109,-1,-1,-1,[0|0|0|0]
1002110,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20012,1002000,-1,-1,19113,-1,-1,-1,[0|0|0|0]
1002111,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20013,1002001,1002000,-1,19117,-1,-1,-1,[0|0|0|0]
1002112,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20014,1002002,1002001,1002000,19121,-1,-1,-1,[0|0|0|0]
1002120,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20015,1002000,-1,-1,19125,-1,-1,-1,[0|0|0|0]
1002121,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20016,1002001,1002000,-1,19129,-1,-1,-1,[0|0|0|0]
1002122,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20017,1002002,1002001,1002000,19133,-1,-1,-1,[0|0|0|0]
1002200,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20018,1002000,-1,-1,19102,-1,-1,-1,[0|0|0|0]
1002201,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20019,1002001,1002000,-1,19106,-1,-1,-1,[0|0|0|0]
1002202,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20020,1002002,1002001,1002000,19110,-1,-1,-1,[0|0|0|0]
1002210,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20021,1002000,-1,-1,19114,-1,-1,-1,[0|0|0|0]
1002211,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20022,1002001,1002000,-1,19118,-1,-1,-1,[0|0|0|0]
1002212,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20023,1002002,1002001,1002000,19122,-1,-1,-1,[0|0|0|0]
1002220,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20024,1002000,-1,-1,19126,-1,-1,-1,[0|0|0|0]
1002221,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20025,1002001,1002000,-1,19130,-1,-1,-1,[0|0|0|0]
1002222,,0,0,[0|0|0],2,250,1,0,0,0,0,[0|0],20026,1002002,1002001,1002000,19134,-1,-1,-1,[0|0|0|0]
1002300,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20027,1002000,-1,-1,19103,-1,-1,-1,[0|0|0|0]
1002301,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20028,1002001,1002000,-1,19107,-1,-1,-1,[0|0|0|0]
1002302,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20029,1002002,1002001,1002000,19111,-1,-1,-1,[0|0|0|0]
1002310,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20030,1002000,-1,-1,19115,-1,-1,-1,[0|0|0|0]
1002311,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20031,1002001,1002000,-1,19119,-1,-1,-1,[0|0|0|0]
1002312,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20032,1002002,1002001,1002000,19123,-1,-1,-1,[0|0|0|0]
1002320,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20033,1002000,-1,-1,19127,-1,-1,-1,[0|0|0|0]
1002321,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20034,1002001,1002000,-1,19131,-1,-1,-1,[0|0|0|0]
1002322,,0,0,[0|0|0],3,250,1,0,0,0,0,[0|0],20035,1002002,1002001,1002000,19135,-1,-1,-1,[0|0|0|0]
1003000,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20000,1003000,-1,-1,19100,-1,-1,-1,[0|0|0|0]
1003001,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20001,1003001,1003000,-1,19104,-1,-1,-1,[0|0|0|0]
1003002,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20002,1003002,1003001,1003000,19108,-1,-1,-1,[0|0|0|0]
1003010,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20003,1003000,-1,-1,19112,-1,-1,-1,[0|0|0|0]
1003011,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20004,1003001,1003000,-1,19116,-1,-1,-1,[0|0|0|0]
1003012,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20005,1003002,1003001,1003000,19120,-1,-1,-1,[0|0|0|0]
1003020,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20006,1003000,-1,-1,19124,-1,-1,-1,[0|0|0|0]
1003021,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20007,1003001,1003000,-1,19128,-1,-1,-1,[0|0|0|0]
1003022,,0,0,[0|0|0],0,250,1,0,0,0,0,[0|0],20008,1003002,1003001,1003000,19132,-1,-1,-1,[0|0|0|0]
1003100,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20009,1003000,-1,-1,19101,-1,-1,-1,[0|0|0|0]
1003101,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20010,1003001,1003000,-1,19105,-1,-1,-1,[0|0|0|0]
1003102,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20011,1003002,1003001,1003000,19109,-1,-1,-1,[0|0|0|0]
1003110,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20012,1003000,-1,-1,19113,-1,-1,-1,[0|0|0|0]
1003111,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20013,1003001,1003000,-1,19117,-1,-1,-1,[0|0|0|0]
1003112,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20014,1003002,1003001,1003000,19121,-1,-1,-1,[0|0|0|0]
1003120,,0,0,[0|0|0],1,250,1,0,0,0,0,[0|0],20015,1003000,-1,-1,19125,-1,-1,-1,[0|0|0|0]
